Timestamp,RTU_1 EconCapacity(%)
19-Jan-20 07:50:00 am,0
19-Jan-20 08:25:00 am,0
19-Jan-20 09:00:00 am,0
19-Jan-20 09:35:00 am,0
19-Jan-20 10:10:00 am,0
19-Jan-20 10:45:00 am,0
19-Jan-20 11:20:00 am,0
19-Jan-20 11:55:00 am,0
19-Jan-20 12:30:00 pm,0
19-Jan-20 01:05:00 pm,0
19-Jan-20 01:40:00 pm,0
19-Jan-20 02:15:00 pm,0
19-Jan-20 02:50:00 pm,0
19-Jan-20 03:25:00 pm,0
19-Jan-20 04:00:00 pm,0
19-Jan-20 04:35:00 pm,0
19-Jan-20 05:10:00 pm,0
19-Jan-20 05:45:00 pm,0
19-Jan-20 06:20:00 pm,0
19-Jan-20 06:55:00 pm,0
19-Jan-20 07:30:00 pm,0
19-Jan-20 08:05:00 pm,0
19-Jan-20 08:40:00 pm,0
19-Jan-20 09:15:00 pm,0
19-Jan-20 09:50:00 pm,0
19-Jan-20 10:25:00 pm,0
19-Jan-20 11:00:00 pm,0
19-Jan-20 11:35:00 pm,0
20-Jan-20 12:10:00 am,0
20-Jan-20 12:45:00 am,0
20-Jan-20 01:20:00 am,0
20-Jan-20 01:55:00 am,0
20-Jan-20 02:30:00 am,0
20-Jan-20 03:05:00 am,0
20-Jan-20 03:40:00 am,0
20-Jan-20 04:15:00 am,0
20-Jan-20 04:50:00 am,0
20-Jan-20 05:25:00 am,0
20-Jan-20 06:00:00 am,20
20-Jan-20 06:35:00 am,53
20-Jan-20 07:10:00 am,55
20-Jan-20 07:45:00 am,55
20-Jan-20 08:20:00 am,55
20-Jan-20 08:55:00 am,55
20-Jan-20 09:30:00 am,55
20-Jan-20 10:05:00 am,57
20-Jan-20 10:40:00 am,58
20-Jan-20 11:15:00 am,60
20-Jan-20 11:50:00 am,63
20-Jan-20 12:25:00 pm,66
20-Jan-20 01:00:00 pm,66
20-Jan-20 01:35:00 pm,67
20-Jan-20 02:10:00 pm,67
20-Jan-20 02:45:00 pm,67
20-Jan-20 03:20:00 pm,67
20-Jan-20 03:55:00 pm,67
20-Jan-20 04:30:00 pm,67
20-Jan-20 05:05:00 pm,63
20-Jan-20 05:40:00 pm,58
20-Jan-20 06:15:00 pm,0
20-Jan-20 06:50:00 pm,0
20-Jan-20 07:25:00 pm,0
20-Jan-20 08:00:00 pm,0
20-Jan-20 08:35:00 pm,0
20-Jan-20 09:10:00 pm,10
20-Jan-20 09:45:00 pm,15
20-Jan-20 10:20:00 pm,0
20-Jan-20 10:55:00 pm,0
20-Jan-20 11:30:00 pm,0
21-Jan-20 12:05:00 am,0
21-Jan-20 12:40:00 am,0
21-Jan-20 01:15:00 am,0
21-Jan-20 01:50:00 am,0
21-Jan-20 02:25:00 am,0
21-Jan-20 03:00:00 am,0
21-Jan-20 03:35:00 am,0
21-Jan-20 04:10:00 am,0
21-Jan-20 04:45:00 am,0
21-Jan-20 05:20:00 am,0
21-Jan-20 05:55:00 am,16
21-Jan-20 06:30:00 am,52
21-Jan-20 07:05:00 am,55
21-Jan-20 07:40:00 am,55
21-Jan-20 08:15:00 am,55
21-Jan-20 08:50:00 am,55
21-Jan-20 09:25:00 am,58
21-Jan-20 10:00:00 am,67
21-Jan-20 10:35:00 am,83
21-Jan-20 11:10:00 am,87
21-Jan-20 11:45:00 am,87
21-Jan-20 12:20:00 pm,88
21-Jan-20 12:55:00 pm,84
21-Jan-20 01:30:00 pm,81
21-Jan-20 02:05:00 pm,86
21-Jan-20 02:40:00 pm,86
21-Jan-20 03:15:00 pm,71
21-Jan-20 03:50:00 pm,52
21-Jan-20 04:25:00 pm,51
21-Jan-20 05:00:00 pm,51
21-Jan-20 05:35:00 pm,51
21-Jan-20 06:10:00 pm,0
21-Jan-20 06:45:00 pm,0
21-Jan-20 07:20:00 pm,0
21-Jan-20 07:55:00 pm,0
21-Jan-20 08:30:00 pm,0
21-Jan-20 09:05:00 pm,0
21-Jan-20 09:40:00 pm,0
21-Jan-20 10:15:00 pm,0
21-Jan-20 10:50:00 pm,20
21-Jan-20 11:25:00 pm,0
22-Jan-20 12:00:00 am,0
22-Jan-20 12:35:00 am,0
22-Jan-20 01:10:00 am,0
22-Jan-20 01:45:00 am,0
22-Jan-20 02:20:00 am,0
22-Jan-20 02:55:00 am,0
22-Jan-20 03:30:00 am,0
22-Jan-20 04:05:00 am,0
22-Jan-20 04:40:00 am,0
22-Jan-20 05:15:00 am,0
22-Jan-20 05:50:00 am,15
22-Jan-20 06:25:00 am,45
22-Jan-20 07:00:00 am,50
22-Jan-20 07:35:00 am,53
22-Jan-20 08:10:00 am,53
22-Jan-20 08:45:00 am,53
22-Jan-20 09:20:00 am,53
22-Jan-20 09:55:00 am,53
22-Jan-20 10:30:00 am,53
22-Jan-20 11:05:00 am,47
22-Jan-20 11:40:00 am,47
22-Jan-20 12:15:00 pm,46
22-Jan-20 12:50:00 pm,46
22-Jan-20 01:25:00 pm,46
22-Jan-20 02:00:00 pm,46
22-Jan-20 02:35:00 pm,46
22-Jan-20 03:10:00 pm,46
22-Jan-20 03:45:00 pm,71
22-Jan-20 04:20:00 pm,80
22-Jan-20 04:55:00 pm,65
22-Jan-20 05:30:00 pm,56
22-Jan-20 06:05:00 pm,0
22-Jan-20 06:40:00 pm,0
22-Jan-20 07:15:00 pm,0
22-Jan-20 07:50:00 pm,0
22-Jan-20 08:25:00 pm,0
22-Jan-20 09:00:00 pm,0
22-Jan-20 09:35:00 pm,0
22-Jan-20 10:10:00 pm,20
22-Jan-20 10:45:00 pm,0
22-Jan-20 11:20:00 pm,0
22-Jan-20 11:55:00 pm,10
23-Jan-20 12:30:00 am,0
23-Jan-20 01:05:00 am,0
23-Jan-20 01:40:00 am,0
23-Jan-20 02:15:00 am,0
23-Jan-20 02:50:00 am,0
23-Jan-20 03:25:00 am,0
23-Jan-20 04:00:00 am,0
23-Jan-20 04:35:00 am,0
23-Jan-20 05:10:00 am,0
23-Jan-20 05:45:00 am,15
23-Jan-20 06:20:00 am,70
23-Jan-20 06:55:00 am,70
23-Jan-20 07:30:00 am,70
23-Jan-20 08:05:00 am,70
23-Jan-20 08:40:00 am,70
23-Jan-20 09:15:00 am,70
23-Jan-20 09:50:00 am,81
23-Jan-20 10:25:00 am,96
23-Jan-20 11:00:00 am,100
23-Jan-20 11:35:00 am,100
23-Jan-20 12:10:00 pm,100
23-Jan-20 12:45:00 pm,100
23-Jan-20 01:20:00 pm,100
23-Jan-20 01:55:00 pm,100
23-Jan-20 02:30:00 pm,100
23-Jan-20 03:05:00 pm,100
23-Jan-20 03:40:00 pm,79
23-Jan-20 04:15:00 pm,65
23-Jan-20 04:50:00 pm,65
23-Jan-20 05:25:00 pm,65
23-Jan-20 06:00:00 pm,22
23-Jan-20 06:35:00 pm,0
23-Jan-20 07:10:00 pm,0
23-Jan-20 07:45:00 pm,0
23-Jan-20 08:20:00 pm,0
23-Jan-20 08:55:00 pm,0
23-Jan-20 09:30:00 pm,0
23-Jan-20 10:05:00 pm,20
23-Jan-20 10:40:00 pm,0
23-Jan-20 11:15:00 pm,0
23-Jan-20 11:50:00 pm,0
24-Jan-20 12:25:00 am,0
24-Jan-20 01:00:00 am,0
24-Jan-20 01:35:00 am,0
24-Jan-20 02:10:00 am,0
24-Jan-20 02:45:00 am,0
24-Jan-20 03:20:00 am,0
24-Jan-20 03:55:00 am,0
24-Jan-20 04:30:00 am,0
24-Jan-20 05:05:00 am,0
24-Jan-20 05:40:00 am,0
24-Jan-20 06:15:00 am,58
24-Jan-20 06:50:00 am,66
24-Jan-20 07:25:00 am,66
24-Jan-20 08:00:00 am,66
24-Jan-20 08:35:00 am,66
24-Jan-20 09:10:00 am,66
24-Jan-20 09:45:00 am,57
24-Jan-20 10:20:00 am,69
24-Jan-20 10:55:00 am,70
24-Jan-20 11:30:00 am,86
24-Jan-20 12:05:00 pm,87
24-Jan-20 12:40:00 pm,75
24-Jan-20 01:15:00 pm,66
24-Jan-20 01:50:00 pm,64
24-Jan-20 02:25:00 pm,67
24-Jan-20 03:00:00 pm,86
24-Jan-20 03:35:00 pm,89
24-Jan-20 04:10:00 pm,87
24-Jan-20 04:45:00 pm,82
24-Jan-20 05:20:00 pm,82
24-Jan-20 05:55:00 pm,41
24-Jan-20 06:30:00 pm,0
24-Jan-20 07:05:00 pm,0
24-Jan-20 07:40:00 pm,0
24-Jan-20 08:15:00 pm,0
24-Jan-20 08:50:00 pm,0
24-Jan-20 09:25:00 pm,0
24-Jan-20 10:00:00 pm,0
24-Jan-20 10:35:00 pm,0
24-Jan-20 11:10:00 pm,0
24-Jan-20 11:45:00 pm,0
25-Jan-20 12:20:00 am,0
25-Jan-20 12:55:00 am,0
25-Jan-20 01:30:00 am,0
25-Jan-20 02:05:00 am,0
25-Jan-20 02:40:00 am,0
25-Jan-20 03:15:00 am,0
25-Jan-20 03:50:00 am,0
25-Jan-20 04:25:00 am,0
25-Jan-20 05:00:00 am,0
25-Jan-20 05:35:00 am,0
25-Jan-20 06:10:00 am,0
25-Jan-20 06:45:00 am,0
25-Jan-20 07:20:00 am,0
25-Jan-20 07:55:00 am,0
25-Jan-20 08:30:00 am,0
25-Jan-20 09:05:00 am,0
25-Jan-20 09:40:00 am,0
25-Jan-20 10:15:00 am,0
25-Jan-20 10:50:00 am,0
25-Jan-20 11:25:00 am,0
25-Jan-20 12:00:00 pm,0
25-Jan-20 12:35:00 pm,0
25-Jan-20 01:10:00 pm,0
25-Jan-20 01:45:00 pm,0
25-Jan-20 02:20:00 pm,0
25-Jan-20 02:55:00 pm,0
25-Jan-20 03:30:00 pm,0
25-Jan-20 04:05:00 pm,0
25-Jan-20 04:40:00 pm,0
25-Jan-20 05:15:00 pm,0
25-Jan-20 05:50:00 pm,0
25-Jan-20 06:25:00 pm,0
25-Jan-20 07:00:00 pm,0
25-Jan-20 07:35:00 pm,0
25-Jan-20 08:10:00 pm,0
25-Jan-20 08:45:00 pm,0
25-Jan-20 09:20:00 pm,0
25-Jan-20 09:55:00 pm,0
25-Jan-20 10:30:00 pm,0
25-Jan-20 11:05:00 pm,0
25-Jan-20 11:40:00 pm,0
26-Jan-20 12:15:00 am,0
26-Jan-20 12:50:00 am,0
26-Jan-20 01:25:00 am,0
26-Jan-20 02:00:00 am,0
26-Jan-20 02:35:00 am,0
26-Jan-20 03:10:00 am,0
26-Jan-20 03:45:00 am,0
26-Jan-20 04:20:00 am,0
26-Jan-20 04:55:00 am,0
26-Jan-20 05:30:00 am,0
26-Jan-20 06:05:00 am,0
26-Jan-20 06:40:00 am,0
26-Jan-20 07:15:00 am,0
26-Jan-20 07:50:00 am,0
26-Jan-20 08:25:00 am,0
26-Jan-20 09:00:00 am,0
26-Jan-20 09:35:00 am,0
26-Jan-20 10:10:00 am,0
26-Jan-20 10:45:00 am,0
26-Jan-20 11:20:00 am,0
26-Jan-20 11:55:00 am,0
26-Jan-20 12:30:00 pm,0
26-Jan-20 01:05:00 pm,0
26-Jan-20 01:40:00 pm,0
26-Jan-20 02:15:00 pm,0
26-Jan-20 02:50:00 pm,0
26-Jan-20 03:25:00 pm,0
26-Jan-20 04:00:00 pm,0
26-Jan-20 04:35:00 pm,0
26-Jan-20 05:10:00 pm,0
26-Jan-20 05:45:00 pm,0
26-Jan-20 06:20:00 pm,20
26-Jan-20 06:55:00 pm,0
26-Jan-20 07:30:00 pm,0
26-Jan-20 08:05:00 pm,0
26-Jan-20 08:40:00 pm,0
26-Jan-20 09:15:00 pm,0
26-Jan-20 09:50:00 pm,0
26-Jan-20 10:25:00 pm,0
26-Jan-20 11:00:00 pm,0
26-Jan-20 11:35:00 pm,0
27-Jan-20 12:10:00 am,0
27-Jan-20 12:45:00 am,0
27-Jan-20 01:20:00 am,0
27-Jan-20 01:55:00 am,0
27-Jan-20 02:30:00 am,0
27-Jan-20 03:05:00 am,0
27-Jan-20 03:40:00 am,0
27-Jan-20 04:15:00 am,0
27-Jan-20 04:50:00 am,0
27-Jan-20 05:25:00 am,0
27-Jan-20 06:00:00 am,18
27-Jan-20 06:35:00 am,43
27-Jan-20 07:10:00 am,46
27-Jan-20 07:45:00 am,46
27-Jan-20 08:20:00 am,46
27-Jan-20 08:55:00 am,47
27-Jan-20 09:30:00 am,57
27-Jan-20 10:05:00 am,62
27-Jan-20 10:40:00 am,80
27-Jan-20 11:15:00 am,94
27-Jan-20 11:50:00 am,100
27-Jan-20 12:25:00 pm,100
27-Jan-20 01:00:00 pm,99
27-Jan-20 01:35:00 pm,88
27-Jan-20 02:10:00 pm,86
27-Jan-20 02:45:00 pm,84
27-Jan-20 03:20:00 pm,73
27-Jan-20 03:55:00 pm,57
27-Jan-20 04:30:00 pm,55
27-Jan-20 05:05:00 pm,54
27-Jan-20 05:40:00 pm,54
27-Jan-20 06:15:00 pm,0
27-Jan-20 06:50:00 pm,0
27-Jan-20 07:25:00 pm,0
27-Jan-20 08:00:00 pm,0
27-Jan-20 08:35:00 pm,0
27-Jan-20 09:10:00 pm,0
27-Jan-20 09:45:00 pm,7
27-Jan-20 10:20:00 pm,13
27-Jan-20 10:55:00 pm,0
27-Jan-20 11:30:00 pm,0
28-Jan-20 12:05:00 am,0
28-Jan-20 12:40:00 am,0
28-Jan-20 01:15:00 am,0
28-Jan-20 01:50:00 am,0
28-Jan-20 02:25:00 am,0
28-Jan-20 03:00:00 am,0
28-Jan-20 03:35:00 am,0
28-Jan-20 04:10:00 am,0
28-Jan-20 04:45:00 am,0
28-Jan-20 05:20:00 am,0
28-Jan-20 05:55:00 am,16
28-Jan-20 06:30:00 am,47
28-Jan-20 07:05:00 am,49
28-Jan-20 07:40:00 am,49
28-Jan-20 08:15:00 am,49
28-Jan-20 08:50:00 am,75
28-Jan-20 09:25:00 am,80
28-Jan-20 10:00:00 am,83
28-Jan-20 10:35:00 am,66
28-Jan-20 11:10:00 am,84
28-Jan-20 11:45:00 am,90
28-Jan-20 12:20:00 pm,95
28-Jan-20 12:55:00 pm,96
28-Jan-20 01:30:00 pm,98
28-Jan-20 02:05:00 pm,78
28-Jan-20 02:40:00 pm,81
28-Jan-20 03:15:00 pm,80
28-Jan-20 03:50:00 pm,63
28-Jan-20 04:25:00 pm,62
28-Jan-20 05:00:00 pm,62
28-Jan-20 05:35:00 pm,62
28-Jan-20 06:10:00 pm,0
28-Jan-20 06:45:00 pm,0
28-Jan-20 07:20:00 pm,0
28-Jan-20 07:55:00 pm,0
28-Jan-20 08:30:00 pm,13
28-Jan-20 09:05:00 pm,0
28-Jan-20 09:40:00 pm,0
28-Jan-20 10:15:00 pm,0
28-Jan-20 10:50:00 pm,0
28-Jan-20 11:25:00 pm,0
29-Jan-20 12:00:00 am,0
29-Jan-20 12:35:00 am,0
29-Jan-20 01:10:00 am,0
29-Jan-20 01:45:00 am,0
29-Jan-20 02:20:00 am,10
29-Jan-20 02:55:00 am,10
29-Jan-20 03:30:00 am,0
29-Jan-20 04:05:00 am,0
29-Jan-20 04:40:00 am,0
29-Jan-20 05:15:00 am,0
29-Jan-20 05:50:00 am,19
29-Jan-20 06:25:00 am,60
29-Jan-20 07:00:00 am,61
29-Jan-20 07:35:00 am,61
29-Jan-20 08:10:00 am,61
29-Jan-20 08:45:00 am,61
29-Jan-20 09:20:00 am,68
29-Jan-20 09:55:00 am,82
29-Jan-20 10:30:00 am,86
29-Jan-20 11:05:00 am,86
29-Jan-20 11:40:00 am,86
29-Jan-20 12:15:00 pm,86
29-Jan-20 12:50:00 pm,87
29-Jan-20 01:25:00 pm,76
29-Jan-20 02:00:00 pm,62
29-Jan-20 02:35:00 pm,59
29-Jan-20 03:10:00 pm,78
29-Jan-20 03:45:00 pm,86
29-Jan-20 04:20:00 pm,82
29-Jan-20 04:55:00 pm,82
29-Jan-20 05:30:00 pm,80
29-Jan-20 06:05:00 pm,0
29-Jan-20 06:40:00 pm,0
29-Jan-20 07:15:00 pm,0
29-Jan-20 07:50:00 pm,0
29-Jan-20 08:25:00 pm,0
29-Jan-20 09:00:00 pm,0
29-Jan-20 09:35:00 pm,0
29-Jan-20 10:10:00 pm,20
29-Jan-20 10:45:00 pm,0
29-Jan-20 11:20:00 pm,0
29-Jan-20 11:55:00 pm,0
30-Jan-20 12:30:00 am,0
30-Jan-20 01:05:00 am,0
30-Jan-20 01:40:00 am,0
30-Jan-20 02:15:00 am,0
30-Jan-20 02:50:00 am,0
30-Jan-20 03:25:00 am,0
30-Jan-20 04:00:00 am,0
30-Jan-20 04:35:00 am,0
30-Jan-20 05:10:00 am,0
30-Jan-20 05:45:00 am,9
30-Jan-20 06:20:00 am,33
30-Jan-20 06:55:00 am,37
30-Jan-20 07:30:00 am,44
30-Jan-20 08:05:00 am,44
30-Jan-20 08:40:00 am,44
30-Jan-20 09:15:00 am,49
30-Jan-20 09:50:00 am,53
30-Jan-20 10:25:00 am,53
30-Jan-20 11:00:00 am,53
30-Jan-20 11:35:00 am,61
30-Jan-20 12:10:00 pm,61
30-Jan-20 12:45:00 pm,61
30-Jan-20 01:20:00 pm,62
30-Jan-20 01:55:00 pm,62
30-Jan-20 02:30:00 pm,62
30-Jan-20 03:05:00 pm,62
30-Jan-20 03:40:00 pm,62
30-Jan-20 04:15:00 pm,62
30-Jan-20 04:50:00 pm,62
30-Jan-20 05:25:00 pm,62
30-Jan-20 06:00:00 pm,21
30-Jan-20 06:35:00 pm,0
30-Jan-20 07:10:00 pm,0
30-Jan-20 07:45:00 pm,0
30-Jan-20 08:20:00 pm,0
30-Jan-20 08:55:00 pm,0
30-Jan-20 09:30:00 pm,7
30-Jan-20 10:05:00 pm,10
30-Jan-20 10:40:00 pm,0
30-Jan-20 11:15:00 pm,0
30-Jan-20 11:50:00 pm,0
31-Jan-20 12:25:00 am,0
31-Jan-20 01:00:00 am,0
31-Jan-20 01:35:00 am,0
31-Jan-20 02:10:00 am,0
31-Jan-20 02:45:00 am,0
31-Jan-20 03:20:00 am,0
31-Jan-20 03:55:00 am,0
31-Jan-20 04:30:00 am,0
31-Jan-20 05:05:00 am,0
31-Jan-20 05:40:00 am,0
31-Jan-20 06:15:00 am,45
31-Jan-20 06:50:00 am,73
31-Jan-20 07:25:00 am,73
31-Jan-20 08:00:00 am,73
31-Jan-20 08:35:00 am,73
31-Jan-20 09:10:00 am,73
31-Jan-20 09:45:00 am,73
31-Jan-20 10:20:00 am,46
31-Jan-20 10:55:00 am,20
31-Jan-20 11:30:00 am,20
31-Jan-20 12:05:00 pm,20
31-Jan-20 12:40:00 pm,20
31-Jan-20 01:15:00 pm,20
31-Jan-20 01:50:00 pm,20
31-Jan-20 02:25:00 pm,20
31-Jan-20 03:00:00 pm,20
31-Jan-20 03:35:00 pm,20
31-Jan-20 04:10:00 pm,20
31-Jan-20 04:45:00 pm,20
31-Jan-20 05:20:00 pm,20
31-Jan-20 05:55:00 pm,10
31-Jan-20 06:30:00 pm,0
31-Jan-20 07:05:00 pm,0
31-Jan-20 07:40:00 pm,0
31-Jan-20 08:15:00 pm,0
31-Jan-20 08:50:00 pm,0
31-Jan-20 09:25:00 pm,0
31-Jan-20 10:00:00 pm,0
31-Jan-20 10:35:00 pm,0
31-Jan-20 11:10:00 pm,0
31-Jan-20 11:45:00 pm,0
01-Feb-20 12:20:00 am,0
01-Feb-20 12:55:00 am,0
01-Feb-20 01:30:00 am,0
01-Feb-20 02:05:00 am,0
01-Feb-20 02:40:00 am,0
01-Feb-20 03:15:00 am,0
01-Feb-20 03:50:00 am,0
01-Feb-20 04:25:00 am,0
01-Feb-20 05:00:00 am,0
01-Feb-20 05:35:00 am,0
01-Feb-20 06:10:00 am,0
01-Feb-20 06:45:00 am,0
01-Feb-20 07:20:00 am,0
01-Feb-20 07:55:00 am,0
01-Feb-20 08:30:00 am,0
01-Feb-20 09:05:00 am,0
01-Feb-20 09:40:00 am,0
01-Feb-20 10:15:00 am,0
01-Feb-20 10:50:00 am,0
01-Feb-20 11:25:00 am,0
01-Feb-20 12:00:00 pm,0
01-Feb-20 12:35:00 pm,0
01-Feb-20 01:10:00 pm,0
01-Feb-20 01:45:00 pm,0
01-Feb-20 02:20:00 pm,0
01-Feb-20 02:55:00 pm,0
01-Feb-20 03:30:00 pm,0
01-Feb-20 04:05:00 pm,0
01-Feb-20 04:40:00 pm,0
01-Feb-20 05:15:00 pm,0
01-Feb-20 05:50:00 pm,0
01-Feb-20 06:25:00 pm,0
01-Feb-20 07:00:00 pm,0
01-Feb-20 07:35:00 pm,0
01-Feb-20 08:10:00 pm,0
01-Feb-20 08:45:00 pm,0
01-Feb-20 09:20:00 pm,0
01-Feb-20 09:55:00 pm,0
01-Feb-20 10:30:00 pm,0
01-Feb-20 11:05:00 pm,0
01-Feb-20 11:40:00 pm,0
02-Feb-20 12:15:00 am,0
02-Feb-20 12:50:00 am,0
02-Feb-20 01:25:00 am,0
02-Feb-20 02:00:00 am,0
02-Feb-20 02:35:00 am,0
02-Feb-20 03:10:00 am,0
02-Feb-20 03:45:00 am,0
02-Feb-20 04:20:00 am,0
02-Feb-20 04:55:00 am,0
02-Feb-20 05:30:00 am,0
02-Feb-20 06:05:00 am,0
02-Feb-20 06:40:00 am,0
02-Feb-20 07:15:00 am,0
02-Feb-20 07:50:00 am,0
02-Feb-20 08:25:00 am,0
02-Feb-20 09:00:00 am,0
02-Feb-20 09:35:00 am,0
02-Feb-20 10:10:00 am,0
02-Feb-20 10:45:00 am,0
02-Feb-20 11:20:00 am,0
02-Feb-20 11:55:00 am,0
02-Feb-20 12:30:00 pm,0
02-Feb-20 01:05:00 pm,0
02-Feb-20 01:40:00 pm,0
02-Feb-20 02:15:00 pm,0
02-Feb-20 02:50:00 pm,0
02-Feb-20 03:25:00 pm,0
02-Feb-20 04:00:00 pm,0
02-Feb-20 04:35:00 pm,0
02-Feb-20 05:10:00 pm,0
02-Feb-20 05:45:00 pm,0
02-Feb-20 06:20:00 pm,0
02-Feb-20 06:55:00 pm,0
02-Feb-20 07:30:00 pm,0
02-Feb-20 08:05:00 pm,0
02-Feb-20 08:40:00 pm,0
02-Feb-20 09:15:00 pm,0
02-Feb-20 09:50:00 pm,0
02-Feb-20 10:25:00 pm,0
02-Feb-20 11:00:00 pm,0
02-Feb-20 11:35:00 pm,0
03-Feb-20 12:10:00 am,0
03-Feb-20 12:45:00 am,0
03-Feb-20 01:20:00 am,0
03-Feb-20 01:55:00 am,0
03-Feb-20 02:30:00 am,0
03-Feb-20 03:05:00 am,0
03-Feb-20 03:40:00 am,0
03-Feb-20 04:15:00 am,0
03-Feb-20 04:50:00 am,0
03-Feb-20 05:25:00 am,0
03-Feb-20 06:00:00 am,13
03-Feb-20 06:35:00 am,26
03-Feb-20 07:10:00 am,30
03-Feb-20 07:45:00 am,30
03-Feb-20 08:20:00 am,30
03-Feb-20 08:55:00 am,30
03-Feb-20 09:30:00 am,40
03-Feb-20 10:05:00 am,41
03-Feb-20 10:40:00 am,43
03-Feb-20 11:15:00 am,44
03-Feb-20 11:50:00 am,44
03-Feb-20 12:25:00 pm,44
03-Feb-20 01:00:00 pm,44
03-Feb-20 01:35:00 pm,46
03-Feb-20 02:10:00 pm,52
03-Feb-20 02:45:00 pm,54
03-Feb-20 03:20:00 pm,78
03-Feb-20 03:55:00 pm,81
03-Feb-20 04:30:00 pm,77
03-Feb-20 05:05:00 pm,74
03-Feb-20 05:40:00 pm,73
03-Feb-20 06:15:00 pm,0
03-Feb-20 06:50:00 pm,0
03-Feb-20 07:25:00 pm,0
03-Feb-20 08:00:00 pm,0
03-Feb-20 08:35:00 pm,0
03-Feb-20 09:10:00 pm,0
03-Feb-20 09:45:00 pm,7
03-Feb-20 10:20:00 pm,10
03-Feb-20 10:55:00 pm,0
03-Feb-20 11:30:00 pm,0
04-Feb-20 12:05:00 am,0
04-Feb-20 12:40:00 am,0
04-Feb-20 01:15:00 am,0
04-Feb-20 01:50:00 am,0
04-Feb-20 02:25:00 am,0
04-Feb-20 03:00:00 am,0
04-Feb-20 03:35:00 am,0
04-Feb-20 04:10:00 am,0
04-Feb-20 04:45:00 am,0
04-Feb-20 05:20:00 am,0
04-Feb-20 05:55:00 am,10
04-Feb-20 06:30:00 am,24
04-Feb-20 07:05:00 am,33
04-Feb-20 07:40:00 am,33
04-Feb-20 08:15:00 am,33
04-Feb-20 08:50:00 am,33
04-Feb-20 09:25:00 am,45
04-Feb-20 10:00:00 am,77
04-Feb-20 10:35:00 am,74
04-Feb-20 11:10:00 am,72
04-Feb-20 11:45:00 am,72
04-Feb-20 12:20:00 pm,71
04-Feb-20 12:55:00 pm,61
04-Feb-20 01:30:00 pm,31
04-Feb-20 02:05:00 pm,22
04-Feb-20 02:40:00 pm,23
04-Feb-20 03:15:00 pm,71
04-Feb-20 03:50:00 pm,74
04-Feb-20 04:25:00 pm,57
04-Feb-20 05:00:00 pm,44
04-Feb-20 05:35:00 pm,44
04-Feb-20 06:10:00 pm,0
04-Feb-20 06:45:00 pm,0
04-Feb-20 07:20:00 pm,0
04-Feb-20 07:55:00 pm,0
04-Feb-20 08:30:00 pm,0
04-Feb-20 09:05:00 pm,0
04-Feb-20 09:40:00 pm,0
04-Feb-20 10:15:00 pm,7
04-Feb-20 10:50:00 pm,0
04-Feb-20 11:25:00 pm,0
05-Feb-20 12:00:00 am,0
05-Feb-20 12:35:00 am,0
05-Feb-20 01:10:00 am,0
05-Feb-20 01:45:00 am,0
05-Feb-20 02:20:00 am,0
05-Feb-20 02:55:00 am,0
05-Feb-20 03:30:00 am,0
05-Feb-20 04:05:00 am,0
05-Feb-20 04:40:00 am,0
05-Feb-20 05:15:00 am,0
05-Feb-20 05:50:00 am,12
05-Feb-20 06:25:00 am,36
05-Feb-20 07:00:00 am,40
05-Feb-20 07:35:00 am,41
05-Feb-20 08:10:00 am,48
05-Feb-20 08:45:00 am,48
05-Feb-20 09:20:00 am,48
05-Feb-20 09:55:00 am,75
05-Feb-20 10:30:00 am,85
05-Feb-20 11:05:00 am,86
05-Feb-20 11:40:00 am,86
05-Feb-20 12:15:00 pm,86
05-Feb-20 12:50:00 pm,86
05-Feb-20 01:25:00 pm,86
05-Feb-20 02:00:00 pm,86
05-Feb-20 02:35:00 pm,86
05-Feb-20 03:10:00 pm,78
05-Feb-20 03:45:00 pm,82
05-Feb-20 04:20:00 pm,87
05-Feb-20 04:55:00 pm,73
05-Feb-20 05:30:00 pm,61
05-Feb-20 06:05:00 pm,0
05-Feb-20 06:40:00 pm,0
05-Feb-20 07:15:00 pm,0
05-Feb-20 07:50:00 pm,0
05-Feb-20 08:25:00 pm,0
05-Feb-20 09:00:00 pm,0
05-Feb-20 09:35:00 pm,0
05-Feb-20 10:10:00 pm,0
05-Feb-20 10:45:00 pm,0
05-Feb-20 11:20:00 pm,0
05-Feb-20 11:55:00 pm,0
06-Feb-20 12:30:00 am,0
06-Feb-20 01:05:00 am,0
06-Feb-20 01:40:00 am,0
06-Feb-20 02:15:00 am,0
06-Feb-20 02:50:00 am,0
06-Feb-20 03:25:00 am,0
06-Feb-20 04:00:00 am,0
06-Feb-20 04:35:00 am,0
06-Feb-20 05:10:00 am,0
06-Feb-20 05:45:00 am,11
06-Feb-20 06:20:00 am,56
06-Feb-20 06:55:00 am,58
06-Feb-20 07:30:00 am,58
06-Feb-20 08:05:00 am,58
06-Feb-20 08:40:00 am,58
06-Feb-20 09:15:00 am,58
06-Feb-20 09:50:00 am,59
06-Feb-20 10:25:00 am,60
06-Feb-20 11:00:00 am,60
06-Feb-20 11:35:00 am,60
06-Feb-20 12:10:00 pm,60
06-Feb-20 12:45:00 pm,60
06-Feb-20 01:20:00 pm,60
06-Feb-20 01:55:00 pm,60
06-Feb-20 02:30:00 pm,60
06-Feb-20 03:05:00 pm,60
06-Feb-20 03:40:00 pm,60
